,contract,direction,order,symbol
0,"Stock(symbol='A', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=8, clientId=10, permId=1534984278, action='BUY', account='DU2280941')",A
1,"Stock(symbol='AAL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=9, clientId=10, permId=1534984283, action='SELL', account='DU2280941')",AAL
2,"Stock(symbol='AAP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=10, clientId=10, permId=1534984279, action='SELL', account='DU2280941')",AAP
3,"Stock(symbol='AAPL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=11, clientId=10, permId=1534984287, action='SELL', account='DU2280941')",AAPL
4,"Stock(symbol='ABB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=12, clientId=10, permId=1534984280, action='BUY', account='DU2280941')",ABB
5,"Stock(symbol='ABBV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=13, clientId=10, permId=1534984281, action='BUY', account='DU2280941')",ABBV
6,"Stock(symbol='ABC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=14, clientId=10, permId=1534984282, action='SELL', account='DU2280941')",ABC
7,"Stock(symbol='ABEV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=15, clientId=10, permId=1534984284, action='BUY', account='DU2280941')",ABEV
8,"Stock(symbol='ABMD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=16, clientId=10, permId=1534984291, action='SELL', account='DU2280941')",ABMD
9,"Stock(symbol='ABT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=17, clientId=10, permId=1534984285, action='BUY', account='DU2280941')",ABT
10,"Stock(symbol='ACAD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=18, clientId=10, permId=1534984297, action='SELL', account='DU2280941')",ACAD
11,"Stock(symbol='ACC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=19, clientId=10, permId=1534984286, action='SELL', account='DU2280941')",ACC
12,"Stock(symbol='ACGL', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=20, clientId=10, permId=1534984298, action='BUY', account='DU2280941')",ACGL
13,"Stock(symbol='ACGLO', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=21, clientId=10, permId=1534984295, action='BUY', account='DU2280941')",ACGLO
14,"Stock(symbol='ACGLP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=22, clientId=10, permId=1534984303, action='BUY', account='DU2280941')",ACGLP
15,"Stock(symbol='ACH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=23, clientId=10, permId=1534984288, action='BUY', account='DU2280941')",ACH
16,"Stock(symbol='ACM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=24, clientId=10, permId=1534984289, action='BUY', account='DU2280941')",ACM
17,"Stock(symbol='ADI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=25, clientId=10, permId=1534984305, action='BUY', account='DU2280941')",ADI
18,"Stock(symbol='ADM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=26, clientId=10, permId=1534984290, action='SELL', account='DU2280941')",ADM
19,"Stock(symbol='ADP', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=27, clientId=10, permId=1534984307, action='SELL', account='DU2280941')",ADP
20,"Stock(symbol='ADSK', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=28, clientId=10, permId=1534984311, action='BUY', account='DU2280941')",ADSK
21,"Stock(symbol='AEE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=29, clientId=10, permId=1534984292, action='SELL', account='DU2280941')",AEE
22,"Stock(symbol='AEG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=30, clientId=10, permId=1534984293, action='BUY', account='DU2280941')",AEG
23,"Stock(symbol='AEM', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=31, clientId=10, permId=1534984294, action='SELL', account='DU2280941')",AEM
24,"Stock(symbol='AEP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=32, clientId=10, permId=1534984296, action='SELL', account='DU2280941')",AEP
25,"Stock(symbol='AER', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=33, clientId=10, permId=1534984299, action='BUY', account='DU2280941')",AER
26,"Stock(symbol='AES', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=34, clientId=10, permId=1534984300, action='SELL', account='DU2280941')",AES
27,"Stock(symbol='AFG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=35, clientId=10, permId=1534984301, action='BUY', account='DU2280941')",AFG
28,"Stock(symbol='AFL', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=36, clientId=10, permId=1534984302, action='SELL', account='DU2280941')",AFL
29,"Stock(symbol='AGNC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=37, clientId=10, permId=1534984322, action='BUY', account='DU2280941')",AGNC
30,"Stock(symbol='AGNCN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=38, clientId=10, permId=1534984324, action='SELL', account='DU2280941')",AGNCN
31,"Stock(symbol='AGR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=39, clientId=10, permId=1534984304, action='BUY', account='DU2280941')",AGR
32,"Stock(symbol='AIG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=40, clientId=10, permId=1534984306, action='BUY', account='DU2280941')",AIG
33,"Stock(symbol='AIV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=41, clientId=10, permId=1534984308, action='BUY', account='DU2280941')",AIV
34,"Stock(symbol='AIZ', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=42, clientId=10, permId=1534984309, action='SELL', account='DU2280941')",AIZ
35,"Stock(symbol='AJG', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=43, clientId=10, permId=1534984310, action='SELL', account='DU2280941')",AJG
36,"Stock(symbol='AKAM', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=44, clientId=10, permId=1534984335, action='BUY', account='DU2280941')",AKAM
37,"Stock(symbol='ALB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=45, clientId=10, permId=1534984312, action='BUY', account='DU2280941')",ALB
38,"Stock(symbol='ALC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=46, clientId=10, permId=1534984313, action='BUY', account='DU2280941')",ALC
39,"Stock(symbol='ALGN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=47, clientId=10, permId=1534984340, action='BUY', account='DU2280941')",ALGN
40,"Stock(symbol='ALK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=48, clientId=10, permId=1534984314, action='BUY', account='DU2280941')",ALK
41,"Stock(symbol='ALLE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=49, clientId=10, permId=1534984315, action='SELL', account='DU2280941')",ALLE
42,"Stock(symbol='ALLY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=50, clientId=10, permId=1534984316, action='SELL', account='DU2280941')",ALLY
43,"Stock(symbol='ALNY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=51, clientId=10, permId=1534984349, action='SELL', account='DU2280941')",ALNY
44,"Stock(symbol='ALV', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=52, clientId=10, permId=1534984317, action='SELL', account='DU2280941')",ALV
45,"Stock(symbol='ALXN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=53, clientId=10, permId=1534984353, action='BUY', account='DU2280941')",ALXN
46,"Stock(symbol='AMAT', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=54, clientId=10, permId=1534984358, action='BUY', account='DU2280941')",AMAT
47,"Stock(symbol='AMCR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=55, clientId=10, permId=1534984318, action='SELL', account='DU2280941')",AMCR
48,"Stock(symbol='AMD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=56, clientId=10, permId=1534984364, action='BUY', account='DU2280941')",AMD
49,"Stock(symbol='AMED', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=57, clientId=10, permId=1534984363, action='SELL', account='DU2280941')",AMED
50,"Stock(symbol='AMH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=58, clientId=10, permId=1534984319, action='BUY', account='DU2280941')",AMH
51,"Stock(symbol='AMP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=59, clientId=10, permId=1534984320, action='BUY', account='DU2280941')",AMP
52,"Stock(symbol='AMRN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=60, clientId=10, permId=1534984368, action='BUY', account='DU2280941')",AMRN
53,"Stock(symbol='AMT', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=61, clientId=10, permId=1534984321, action='SELL', account='DU2280941')",AMT
54,"Stock(symbol='AMTD', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=62, clientId=10, permId=1534984373, action='BUY', account='DU2280941')",AMTD
55,"Stock(symbol='AMX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=63, clientId=10, permId=1534984323, action='SELL', account='DU2280941')",AMX
56,"Stock(symbol='AMZN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=64, clientId=10, permId=1534984375, action='SELL', account='DU2280941')",AMZN
57,"Stock(symbol='ANSS', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=65, clientId=10, permId=1534984376, action='SELL', account='DU2280941')",ANSS
58,"Stock(symbol='AON', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=66, clientId=10, permId=1534984325, action='SELL', account='DU2280941')",AON
59,"Stock(symbol='AOS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=67, clientId=10, permId=1534984326, action='BUY', account='DU2280941')",AOS
60,"Stock(symbol='APA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=68, clientId=10, permId=1534984379, action='BUY', account='DU2280941')",APA
61,"Stock(symbol='APH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=69, clientId=10, permId=1534984327, action='SELL', account='DU2280941')",APH
62,"Stock(symbol='APO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=70, clientId=10, permId=1534984328, action='BUY', account='DU2280941')",APO
63,"Stock(symbol='APTV', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=71, clientId=10, permId=1534984329, action='BUY', account='DU2280941')",APTV
64,"Stock(symbol='AQN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=72, clientId=10, permId=1534984330, action='SELL', account='DU2280941')",AQN
65,"Stock(symbol='ARCC', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=73, clientId=10, permId=1534984385, action='SELL', account='DU2280941')",ARCC
66,"Stock(symbol='ARE', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=74, clientId=10, permId=1534984331, action='SELL', account='DU2280941')",ARE
67,"Stock(symbol='ARGX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=75, clientId=10, permId=1534984388, action='BUY', account='DU2280941')",ARGX
68,"Stock(symbol='ARMK', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=76, clientId=10, permId=1534984332, action='BUY', account='DU2280941')",ARMK
69,"Stock(symbol='ARNC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=77, clientId=10, permId=1534984333, action='BUY', account='DU2280941')",ARNC
70,"Stock(symbol='ARW', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=78, clientId=10, permId=1534984334, action='BUY', account='DU2280941')",ARW
71,"Stock(symbol='ASML', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=79, clientId=10, permId=1534984392, action='BUY', account='DU2280941')",ASML
72,"Stock(symbol='ASND', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=80, clientId=10, permId=1534984394, action='BUY', account='DU2280941')",ASND
73,"Stock(symbol='ASX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=81, clientId=10, permId=1534984336, action='BUY', account='DU2280941')",ASX
74,"Stock(symbol='ATH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=82, clientId=10, permId=1534984337, action='SELL', account='DU2280941')",ATH
75,"Stock(symbol='ATHM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=83, clientId=10, permId=1534984338, action='BUY', account='DU2280941')",ATHM
76,"Stock(symbol='ATO', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=84, clientId=10, permId=1534984339, action='SELL', account='DU2280941')",ATO
77,"Stock(symbol='ATUS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=85, clientId=10, permId=1534984341, action='BUY', account='DU2280941')",ATUS
78,"Stock(symbol='ATVI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=86, clientId=10, permId=1534984404, action='BUY', account='DU2280941')",ATVI
79,"Stock(symbol='AU', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=87, clientId=10, permId=1534984342, action='BUY', account='DU2280941')",AU
80,"Stock(symbol='AVB', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=88, clientId=10, permId=1534984343, action='SELL', account='DU2280941')",AVB
81,"Stock(symbol='AVLR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=89, clientId=10, permId=1534984344, action='BUY', account='DU2280941')",AVLR
82,"Stock(symbol='AVTR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=90, clientId=10, permId=1534984345, action='BUY', account='DU2280941')",AVTR
83,"Stock(symbol='AVY', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=91, clientId=10, permId=1534984346, action='BUY', account='DU2280941')",AVY
84,"Stock(symbol='AXP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=92, clientId=10, permId=1534984347, action='BUY', account='DU2280941')",AXP
85,"Stock(symbol='AXTA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=93, clientId=10, permId=1534984348, action='BUY', account='DU2280941')",AXTA
86,"Stock(symbol='AYX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=94, clientId=10, permId=1534984350, action='BUY', account='DU2280941')",AYX
87,"Stock(symbol='AZPN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=95, clientId=10, permId=1534984419, action='SELL', account='DU2280941')",AZPN
88,"Stock(symbol='BABA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=96, clientId=10, permId=1534984351, action='BUY', account='DU2280941')",BABA
89,"Stock(symbol='BAC', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=97, clientId=10, permId=1534984352, action='BUY', account='DU2280941')",BAC
90,"Stock(symbol='BAH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=98, clientId=10, permId=1534984354, action='BUY', account='DU2280941')",BAH
91,"Stock(symbol='BAM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=99, clientId=10, permId=1534984355, action='BUY', account='DU2280941')",BAM
92,"Stock(symbol='BAP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=100, clientId=10, permId=1534984356, action='BUY', account='DU2280941')",BAP
93,"Stock(symbol='BATRA', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=101, clientId=10, permId=1534984422, action='BUY', account='DU2280941')",BATRA
94,"Stock(symbol='BAX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=102, clientId=10, permId=1534984357, action='BUY', account='DU2280941')",BAX
95,"Stock(symbol='BBD', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=103, clientId=10, permId=1534984359, action='SELL', account='DU2280941')",BBD
96,"Stock(symbol='BBDO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=104, clientId=10, permId=1534984360, action='BUY', account='DU2280941')",BBDO
97,"Stock(symbol='BBL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=105, clientId=10, permId=1534984361, action='BUY', account='DU2280941')",BBL
98,"Stock(symbol='BBVA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=106, clientId=10, permId=1534984362, action='BUY', account='DU2280941')",BBVA
99,"Stock(symbol='BBY', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=107, clientId=10, permId=1534984365, action='SELL', account='DU2280941')",BBY
100,"Stock(symbol='BCE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=108, clientId=10, permId=1534984366, action='BUY', account='DU2280941')",BCE
101,"Stock(symbol='BCH', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=109, clientId=10, permId=1534984367, action='BUY', account='DU2280941')",BCH
102,"Stock(symbol='BCS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=110, clientId=10, permId=1534984369, action='BUY', account='DU2280941')",BCS
103,"Stock(symbol='BDX', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=111, clientId=10, permId=1534984370, action='BUY', account='DU2280941')",BDX
104,"Stock(symbol='BEN', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=112, clientId=10, permId=1534984371, action='SELL', account='DU2280941')",BEN
105,"Stock(symbol='BEP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=113, clientId=10, permId=1534984372, action='BUY', account='DU2280941')",BEP
106,"Stock(symbol='BFAM', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=114, clientId=10, permId=1534984374, action='BUY', account='DU2280941')",BFAM
107,"Stock(symbol='BHC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=115, clientId=10, permId=1534984377, action='SELL', account='DU2280941')",BHC
108,"Stock(symbol='BHP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=116, clientId=10, permId=1534984378, action='BUY', account='DU2280941')",BHP
109,"Stock(symbol='BIDU', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=117, clientId=10, permId=1534984443, action='BUY', account='DU2280941')",BIDU
110,"Stock(symbol='BILI', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=118, clientId=10, permId=1534984445, action='SELL', account='DU2280941')",BILI
111,"Stock(symbol='BIP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=119, clientId=10, permId=1534984380, action='BUY', account='DU2280941')",BIP
112,"Stock(symbol='BK', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=120, clientId=10, permId=1534984381, action='SELL', account='DU2280941')",BK
113,"Stock(symbol='BKI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=121, clientId=10, permId=1534984382, action='BUY', account='DU2280941')",BKI
114,"Stock(symbol='BKR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=122, clientId=10, permId=1534984383, action='SELL', account='DU2280941')",BKR
115,"Stock(symbol='BMO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=123, clientId=10, permId=1534984384, action='BUY', account='DU2280941')",BMO
116,"Stock(symbol='BMRN', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=124, clientId=10, permId=1534984455, action='SELL', account='DU2280941')",BMRN
117,"Stock(symbol='BNS', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=125, clientId=10, permId=1534984386, action='BUY', account='DU2280941')",BNS
118,"Stock(symbol='BNTX', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=126, clientId=10, permId=1534984460, action='BUY', account='DU2280941')",BNTX
119,"Stock(symbol='BP', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=127, clientId=10, permId=1534984387, action='SELL', account='DU2280941')",BP
120,"Stock(symbol='BPY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=128, clientId=10, permId=1534984462, action='BUY', account='DU2280941')",BPY
121,"Stock(symbol='BR', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=129, clientId=10, permId=1534984389, action='SELL', account='DU2280941')",BR
122,"Stock(symbol='BRKR', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=130, clientId=10, permId=1534984465, action='BUY', account='DU2280941')",BRKR
123,"Stock(symbol='BRO', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=131, clientId=10, permId=1534984390, action='BUY', account='DU2280941')",BRO
124,"Stock(symbol='BSAC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=132, clientId=10, permId=1534984391, action='SELL', account='DU2280941')",BSAC
125,"Stock(symbol='BSBR', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=133, clientId=10, permId=1534984393, action='BUY', account='DU2280941')",BSBR
126,"Stock(symbol='BSX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=134, clientId=10, permId=1534984395, action='SELL', account='DU2280941')",BSX
127,"Stock(symbol='BTI', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=135, clientId=10, permId=1534984396, action='BUY', account='DU2280941')",BTI
128,"Stock(symbol='BUD', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=136, clientId=10, permId=1534984397, action='BUY', account='DU2280941')",BUD
129,"Stock(symbol='BURL', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=137, clientId=10, permId=1534984398, action='BUY', account='DU2280941')",BURL
130,"Stock(symbol='BWA', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=138, clientId=10, permId=1534984399, action='BUY', account='DU2280941')",BWA
131,"Stock(symbol='BWXT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=139, clientId=10, permId=1534984400, action='BUY', account='DU2280941')",BWXT
132,"Stock(symbol='BX', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=140, clientId=10, permId=1534984401, action='SELL', account='DU2280941')",BX
133,"Stock(symbol='BYND', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=141, clientId=10, permId=1534984474, action='SELL', account='DU2280941')",BYND
134,"Stock(symbol='C', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=142, clientId=10, permId=1534984402, action='BUY', account='DU2280941')",C
135,"Stock(symbol='CACI', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=143, clientId=10, permId=1534984403, action='SELL', account='DU2280941')",CACI
136,"Stock(symbol='CAE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=144, clientId=10, permId=1534984405, action='BUY', account='DU2280941')",CAE
137,"Stock(symbol='CAG', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=145, clientId=10, permId=1534984406, action='BUY', account='DU2280941')",CAG
138,"Stock(symbol='CAH', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=146, clientId=10, permId=1534984407, action='SELL', account='DU2280941')",CAH
139,"Stock(symbol='CAJ', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=147, clientId=10, permId=1534984408, action='BUY', account='DU2280941')",CAJ
140,"Stock(symbol='CASY', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",BUY,"MarketOrder(orderId=148, clientId=10, permId=1534984483, action='BUY', account='DU2280941')",CASY
141,"Stock(symbol='CAT', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=149, clientId=10, permId=1534984409, action='BUY', account='DU2280941')",CAT
142,"Stock(symbol='CB', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=150, clientId=10, permId=1534984410, action='BUY', account='DU2280941')",CB
143,"Stock(symbol='CBOE', exchange='SMART', primaryExchange='BATS', currency='USD')",BUY,"MarketOrder(orderId=151, clientId=10, permId=1534984411, action='BUY', account='DU2280941')",CBOE
144,"Stock(symbol='CBRE', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=152, clientId=10, permId=1534984412, action='BUY', account='DU2280941')",CBRE
145,"Stock(symbol='CBSH', exchange='SMART', primaryExchange='NASDAQ', currency='USD')",SELL,"MarketOrder(orderId=153, clientId=10, permId=1534984489, action='SELL', account='DU2280941')",CBSH
146,"Stock(symbol='CCC', exchange='SMART', primaryExchange='NYSE', currency='USD')",SELL,"MarketOrder(orderId=154, clientId=10, permId=1534984413, action='SELL', account='DU2280941')",CCC
147,"Stock(symbol='CCEP', exchange='SMART', primaryExchange='NYSE', currency='USD')",BUY,"MarketOrder(orderId=155, clientId=10, permId=1534984414, action='BUY', account='DU2280941')",CCEP
